country,countryname,party,year_min,year_max,abbrev,name,name_english,candidate_name,change_kind,change_rank,change_year_min,change_year_max,is_alliance,coalition_member_leading,coalition_member_1,coalition_member_2,coalition_member_3,coalition_member_4,coalition_member_5,coalition_member_6,coalition_member_7,coalition_member_8,coalition_member_9,coalition_member_10,coalition_member_11,coalition_member_12,coalition_member_13,coalition_member_14,coalition_member_15,coalition_member_16,coalition_member_17,coalition_member_18,coalition_member_19,successor,successor_2,predecessor,merger_of_1,merger_of_2,merger_of_3,merger_of_4,merger_of_5,merger_of_6,merger_of_7,split_from,joined_by_1,joined_by_2
90,Moldova,90220,1994,1994,PSMUE,Blocul electoral Partidul Socialist şi Mişcarea ‘Unitate-Edinstvo’,Electoral Bloc of the Socialist Party and the Movement ‘Unity',NA,NA,0,1994,1994,1,NA,PS Partidul Socialist (Socialist Party),MUE Mişcarea ‘Unitate-Edinstvo’  (Movement ‘Unity'),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90221,1998,2014,PCRM,Partidul Comuniştilor din Republica Moldova,Party of Communists of the Republic of Moldova,NA,NA,0,1998,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90231,2014,2019,PSRM,Partidul Socialiştilor din Republica Moldova,Party of Socialists of the Republic of Moldova,NA,NA,0,2014,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90320,2005,2005,BMD,Blocul electoral ‘Moldova Democrată',Electoral Bloc ‘Democratic Moldova',NA,NA,0,2005,2005,1,NA,90321,90330,PSL  Partidul Social Liberal (Social Liberal Party),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90321,2009,2009,AMN,Alianţă Moldova Noastră,Our Moldova Alliance,NA,NA,0,2009,2009,1,NA,90952,90620,Alianţa Independenţilor din Republica Moldova (Independents' Alliance of Moldova),Partidul Democrat-Popular din Moldova (Democratic Peoples' Party of Moldova),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90330,2009,2019,PDM,Partidul Democrat din Moldova,Democratic Party of Moldova,NA,NA,0,2009,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90410,1998,1998,PFD,Partidul Forţelor Democratice,Party of Democratic Forces,NA,NA,0,1998,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90420,1998,1998,PMDP,Blocul Electoral ‘Pentru o Moldovă Democratică şi Prosperă',Electoral Bloc ‘For a Democratic and Prosperous Moldova',NA,NA,0,1998,1998,1,NA,Mişcarea social-politică ‘Pentru o Moldovă Democratică şi Prosperă' (‘For a Democratic and Prosperous Moldova' Social Political Movement),PCM Partidul Civic din Moldova (Civic Party of Moldova),PDPM Partidul Democrat Popular din Moldova (Popular Democratic Party of Moldova),MFN Mişcarea social-politică ‘Forţa Nouă' (‘New Force' Social-Political Movement),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90430,2009,2014,PLDM,Partidul Liberal Democrat din Moldova,Liberal Democratic Party of Moldova,NA,NA,0,2009,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90520,1994,2005,AFPCD,Blocul electoral Alianţa Frontului Popular Creştin Democrat,Alliance of the Christian Democratic People's Front,NA,NA,0,1994,2000,1,NA,Democratic Movement of Moldova,Popular Front of Moldova,Christian Democratic Popular Front,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90520,1994,2005,PPCD,Partidul Popular Creştin şi Democrat,Christian Democratic People’s Party,NA,renamed,1,2001,2005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90610,1998,1998,CDM,Blocul Electoral ‘Convenţia Democrată din Moldova',Electoral Bloc ‘Democratic Convention of Moldova',NA,NA,0,1998,1998,1,NA,PRCM Partidul Renaşterii şi Concilierii din Moldova (Party of Rebirth and Conciliation),90520,PEM Partidul Ecologist ‘Alianţa Verde' din Moldova (Ecology Party ‘Green Alliance of Moldova'),PŢCDM Partidul Ţărănesc Creştin din Moldova (Peasants Christian Democratic Party of Moldova),LDCF Liga Democrat-Creştină a Femeilor (Women's Christian Democratic League),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90620,2009,2019,PL,Partidul Liberal,Liberal Party,NA,NA,0,2009,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90630,2019,2019,ȘOR,Partidul Șor,Șor Party,NA,NA,0,2019,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90810,1994,1994,PDAM,Partidul Democrat Agrar din Moldova,Agrarian Democratic Party of Moldova,NA,NA,0,1994,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90951,1994,1994,BŢI,Blocul Ţăranilior şi Intelectualilor,Bloc of Peasants and Intellectuals,NA,NA,0,1994,1994,1,NA,PCDM Partidul Creştin- Democrat din Moldova (Christian Democratic Party of Moldova),CI Congresul Intelectualitătji (Congress of the Intelligentsia),AŢL Alianţa Tăranilor Liberi (Alliance of Free Peasants),LDCF Liga Democrat-Creştină a Femeilor (Women's Christian Democratic League),PNL Partidul Naţional Liberal (National Liberal Party),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Moldova,90952,2001,2001,BEAB,Blocul Electoral ‘Alianţa Braghiş',Electoral Block ‘Braghis Alliance',NA,NA,0,2001,2001,1,NA,MFN Mişcarea social-politică ‘Forţa Nouă' (‘New Force' Social Political Movement),MSPN Mişcarea Profesioniştilor ‘Sperenţa-Nadeja' (Movement of Professionals ‘Hope'),PSM Partidul Socialist din Moldova (Socialist Party of Moldova),PM Partidul Muncii (Labour Party),UCM Partidul politic ‘Uniunea Centristă din Moldova' (Centrist Union of Moldova),PDSF Partidul Democraţiei Sociale ‘Furnica' (Party of Social Democracy ‘Furnica (Ant)'),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91020,2006,2012,ECG,Koalicija za Evropsku Crnu Goru,Coalition for European Montenegro,NA,NA,0,2006,2008,1,91220,91321,HGI Hrvatska Gradjanska Inicijativa (Croation Civic Initative),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91020,2006,2012,ECG,Koalicija za Evropsku Crnu Goru,Coalition for European Montenegro,NA,change of composition,1,2009,2011,1,91220,91321,HGI Hrvatska Gradjanska Inicijativa (Croation Civic Initative),91920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91020,2006,2012,ECG,Koalicija za Evropsku Crnu Goru,Coalition for European Montenegro,NA,change of composition,2,2012,2012,1,91220,91321,91421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91030,2016,2016,NA,Koalicija Ključ,Key Coalition,NA,NA,0,2016,2016,0,91224,91322,91610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91040,2020,2020,NA,Mir je naša nacija,Peace is our Nation,NA,NA,0,2020,2020,1,91440,91610,NL Nova Ljevica (New Left),"PUPI Partija penzionera, invalida i restitucije (Party of Pensioners, Disabled and Restitution)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91060,2012,2016,DF,Demokratiski Front,Democratic Front,NA,NA,0,2012,2015,0,91910,91430,DSJ Demokratska stranka jedinstva (Democratic Party of Unity),Grupa građana Milan Knežević,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91060,2012,2016,DF,Demokratiski Front,Democratic Front,NA,change of composition,1,2016,2016,0,91910,91430,DSJ Demokratska stranka jedinstva (Democratic Party of Unity),DNP Demokratska narodna partija (Democratic People's Party),RP Radnička partija (Workers' Party),OB Otpor beznađu (Resistance to Hopelessness,PUPI Partija ujedinjenih penzionera i invalida (Party of United Pensioners and the Disabled),JKP Jugoslovenska komunistička partija (Yugoslavv Communist Party),DSS Demokratska srpska stranka (Democratic Serb Party),91711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91090,2020,2020,ZBCG,Za budućnost Crne Gore,For the Future of Montenegro,NA,NA,0,2020,2020,0,91910,91430,DNP Demokratska narodna partija (Democratic People's Party),91224,Prava Crna Gora (True Montenegro),UCG Ujedinjena Crna Gora (United Montenegro),RP Radnička partija (Workers' Party),Partija udruženja penzionera i invalida Crne Gore (Party of United Pensioners and the People with Disabilities of Montenegro),Jugoslovneska komunistička partija Crne Gore (Yugoslav Communist Party of Montenegro),Srpska radikalna stranka (Serbian Radical Party),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stranka penzionera invalida i socijalne pravde (Party of Pensioners with Disabilities and Social Justice Montenegro),NA
91,Montenegro,91220,1990,2020,SKCG,Savez Komunista Crne Gore,League of Communists of Montenegro,NA,NA,0,1990,1991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91220,1990,2020,DPS CG,Demokratska Partija Socijalista Crne Gore,Democratic Party of Socialists of Montenegro,NA,renamed,1,1992,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91222,1990,1990,PSCG,Partija Socijalista Crne Gore,Socialist Party of Montenegro,NA,NA,0,1990,1990,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91223,1990,1990,SP,Socijalisticka Partija,Socialist Party,NA,NA,0,1990,1990,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91224,1998,2012,SNP CG,Socijalistička Narodna Partija Crne Gore,Socialist People’s Party of Montenegro,NA,NA,0,1998,2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91229,1990,1990,SRSCG,Savez Reformskih Snaga za Crnu Goru,Alliance of Reform Forces for Montenegro,NA,NA,0,1990,1990,1,NA,91420,91222,91223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91320,1992,1992,SDPR,Socijaldemokratska Partija Reformista,Social Democratic Party of Reformists,NA,NA,0,1992,1992,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91321,1996,2020,SDP CG,Socijaldemokratska Partija Crne Gore,Social Democratic Party of Montenegro,NA,NA,0,1996,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91322,2016,2020,URA,Ujedinjena reformska akcija,United Reform Action,NA,NA,0,2016,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91321,NA,NA
91,Montenegro,91323,1998,1998,DZB,Da Živimo Bolje,For a Better Live,NA,NA,0,1998,1998,1,NA,91220,91321,91710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91324,2016,2020,SDCG,Socijaldemokrate Crne Gore,Social Democrats of Montenegro,NA,NA,0,2016,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91321,NA,NA
91,Montenegro,91330,2012,2012,PCG,Pozitivna Crna Gora,Positive Montenegro,NA,NA,0,2012,2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91420,1990,2002,LSCG,Liberalni Savez Crne Gore,Liberal Alliance of Montenegro,NA,NA,0,1990,2002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91421,2006,2006,LPCG,Liberalna Partija Crne Gore,Liberal Party of Montenegro,NA,NA,0,2006,2006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91420,NA,NA
91,Montenegro,91430,2006,2009,PzP,Pokret za Promjene,Movement for Changes,NA,NA,0,2006,2009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91440,2016,2016,DCG,Demokratska Crna Gora,Democratic Montenegro,NA,NA,0,2016,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91224,NA,NA
91,Montenegro,91610,2016,2016,DEMOS,Demokratski savez,Democratic Alliance,NA,NA,0,2016,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91060,NA,NA
91,Montenegro,91710,1990,2006,NS,Narodna Stranka,People’s Party,NA,NA,0,1990,2006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91711,1992,1992,SRS,Srpska Radikalna Stranka,Serbian Radical Party,NA,NA,0,1992,1992,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91712,2001,2002,SNS,Srpska Narodna Stranka,Serbian People's Party,NA,NA,0,2001,2002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91710,NA,NA
91,Montenegro,91910,2009,2009,NOVA,Nova srpska demokratija,New Serbian Democracy,NA,NA,0,2009,2009,0,NA,91712,NSS CG Narodna Socijalistička Stranka Crne Gore (People's Socialist Party of Montengro),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91712,NSS CG Narodna Socijalistička Stranka Crne Gore (People's Socialist Party of Montengro),NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91920,2012,2020,BS,Bošnjačka Stranka,Bosniak Party,NA,NA,0,2012,2020,0,NA,Bosniak Muslim Alliance,International Democratic Union,Bosniak Democratic Alternative,Party of National Equality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bosniak Muslim Alliance,International Democratic Union,Bosniak Democratic Alternative,Party of National Equality,NA,NA,NA,NA,NA,NA
91,Montenegro,91930,2006,2006,SL,Srpska Lista,Serb list,NA,NA,0,2006,2006,1,NA,91712,SSR Stranka srpskih radikala (Party of Serb Radicals),NSS CG Narodna Socijalistička Stranka Crne Gore (People's Socialist Party of Montengro),DSJ Demokratska stranka jedinstva (Democartic Party of Unity),SNV Srpsko Narodno Vijece (Serbian National Council of Montenegro),Academic Alternative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91951,1990,1990,SNR,Stranka Nacionalne Ravnopravnosti,Party of National Equality,NA,NA,0,1990,1990,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91952,1990,1990,DSCG,Demokratski Savez u Crnoj Gori,Democratic League in Montenegro,NA,NA,0,1990,1990,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91953,1996,1996,SDACG,Stranka Demokratske Akcije Crne Gore,Democratic Action Party of Montenegro,NA,NA,0,1996,1996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Montenegro,91959,1990,1990,DK,Demokratska Koalicija,Democratic Coalition,NA,NA,0,1990,1990,1,NA,91951,91952,91953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92021,2007,2007,LiD,Lewica i Demokraci,Left and Democrats,NA,NA,0,2007,2007,1,NA,92210,92322,SDPL Socjaldemokracja Polska (Polish Social Democracy Party),PD Partia Demokratyczna (Democratic Party),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92022,2015,2015,ZL,Zjednoczona Lewica,United Left,NA,NA,0,2015,2015,1,NA,92210,TR Twój Ruch (Your Movement),PPS (Polish Socialst Party),92322,PZ Partia Zieloni (The Greens),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92023,2019,2019,NA,Lewica,The Left,NA,NA,0,2019,2019,1,NA,92210,92455,Lewica Razem (Left Together),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92040,2019,2019,KO,Koalicja Obywatelska,Civic Coalition,NA,NA,0,2019,2019,1,NA,92435,92450,PZ Partia Zieloni (The Greens),iPL Inicjatywa Polska (Polish Initative),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92050,2019,2019,PSL,Koalicja Polska,Polish Coalition,NA,NA,0,2019,2019,1,NA,92811,92720,UED Unia Europejskich Demokratów (Union of European Democrats),SD Stronnictwo Demokratyczne (Alliance of Democrats),Ślonzoki Razem (Silesians Together),Polska Nas Potrzebuje (Poland Needs Us),Jeden-PL (One-PL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92070,2019,2019,KWiN,Konfederacja Wolność i Niepodległość,Confederation Liberty and Independence,NA,NA,0,2019,2019,1,NA,KORWiN Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja (Coalition for the Renewal of the Republic – Liberty and Hope),RN Ruch Narodowy (National Movement),KKP Konfederacja Korony Polskiej (Confederation of the Polish Crown),ZChR Zjednoczenie Chrześcijańskich Rodzin (Union of Christian Families),LN Liga Narodowa (National League),Partia Kierowców (Drivers' Party),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92210,1991,2011,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,NA,NA,0,1991,1998,1,NA,SdPR Socjaldemokracja Rzeczypospolitej Polskiej (Social Democracy of the Republic of Poland),SDU Polska Unia Socjaldemokratyczna (Polish Social Democratic Union),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92210,1991,2011,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,NA,alliance merged into party,1,1999,2011,0,NA,SdPR Socjaldemokracja Rzeczypospolitej Polskiej (Social Democracy of the Republic of Poland),SDU Polska Unia Socjaldemokratyczna (Polish Social Democratic Union),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92211,1991,1991,SD,Stronnictwo Demokratyczne,Democratic Party,NA,NA,0,1991,1991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92212,2001,2001,SLD-UP,Koalicja Sojuszu Lewicky Demokratycznej i Unii Pracy,Coalion of the Democratic Left Alliance and the Union of Labour,NA,NA,0,2001,2001,1,NA,92210,92322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92320,1991,1991,NSZZ,Niezależny Samorządny Związek Zawodowy ‘Solidarność’,Independent Self-governing Trade Union ‘Solidarity’,NA,NA,0,1991,1991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92321,1991,1991,SP,Solidarność Pracy,Labour Solidarity,NA,NA,0,1991,1991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92322,1993,1997,UP,Unia Pracy,Union of Labour,NA,NA,0,1993,1997,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92410,1991,1993,UD,Unia Demokratyczna,Democratic Union,NA,NA,0,1991,1993,0,NA,UD Unia Demokratyczna (Democratic Union),ROAD Ruch Obywatelski - Akcja Demokratyczna (Democratic Action Civic Movement),FPD Forum Prawicy Demokratycznej (Forum of the Democratic Right),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UD Unia Demokratyczna (Democratic Union),ROAD Ruch Obywatelski - Akcja Demokratyczna (Democratic Action Civic Movement),FPD Forum Prawicy Demokratycznej (Forum of the Democratic Right),NA,NA,NA,NA,NA,NA,NA
92,Poland,92420,1991,1991,KLD,Kongres Liberalno-Demokratyczny,Liberal-Democratic Congress,NA,NA,0,1991,1991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92431,1991,1991,PPPP,Polska Partia Przyjacioł Piwa,Polish Beer-Lovers' Party,NA,NA,0,1991,1991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Poland,92432,1991,1991,UPR,Unia Polityki Realnej,Union of Real Politics,NA,NA,0,1991,1991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
